NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank
Ciência Da Computação (Bacharelado) (19641),FMU,SP,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",5.516666666666667,60,5
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.514705882352942,68,6
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.513888888888889,72,7
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.511363636363637,88,8
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.509433962264151,53,5
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.509433962264151,53,4
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,5.508928571428571,112,5
Ciência Da Computação (Bacharelado) (19641),FMU,SP,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,5.508771929824562,57,3
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,5.508474576271187,59,8
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,5.508196721311475,61,2
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,5.508196721311475,61,2
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.500000000000001,56,7
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",5.5,74,6
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,5.5,60,8
Ciência Da Computação (Bacharelado) (14098),UFG,GO,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.5,64,9
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",5.5,74,6
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,5.5,56,4
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,5.491803278688525,61,2
Ciência Da Computação (Bacharelado) (19641),FMU,SP,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,5.491525423728813,59,1
Ciência Da Computação (Bacharelado) (5079),NA,NA,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.489583333333333,96,6
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",5.48936170212766,94,7
Ciência Da Computação (Bacharelado) (5079),NA,NA,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",5.489130434782608,92,3
Ciência Da Computação (Bacharelado) (14098),UFG,GO,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,5.484375,64,6
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,5.483516483516484,91,9
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,5.483333333333334,60,2
Ciência Da Computação (Bacharelado) (19641),FMU,SP,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,5.483333333333333,60,9
Ciência Da Computação (Bacharelado) (5079),NA,NA,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,5.48314606741573,89,3
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,5.482142857142858,56,7
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,5.48,75,9
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,5.48,75,8
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.476190476190475,63,10
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,5.47457627118644,59,10
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,5.471698113207546,53,3
Ciência Da Computação (Bacharelado) (14098),UFG,GO,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.46875,64,8
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.467741935483871,62,18
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.464788732394366,71,19
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.463768115942029,69,10
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,5.459016393442623,61,2
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.4576271186440675,59,20
Ciência Da Computação (Bacharelado) (5079),NA,NA,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5.454545454545454,88,4
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.452830188679245,53,7
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.450704225352113,71,9
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,5.449999999999999,60,2
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,5.446428571428571,56,5
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5.44578313253012,83,5
Ciência Da Computação (Bacharelado) (5079),NA,NA,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.443298969072165,97,4
Ciência Da Computação (Bacharelado) (3676),FURB,SC,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,5.442622950819672,61,5
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,5.442622950819671,61,2
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.442477876106194,113,5
Ciência Da Computação (Bacharelado) (19799),FEI,SP,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.4399999999999995,50,11
Ciência Da Computação (Bacharelado) (5485),USJT,SP,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.4393939393939394,66,11
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,5.433962264150943,53,6
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,5.433962264150943,53,3
Ciência Da Computação (Bacharelado) (19641),FMU,SP,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,5.433333333333334,60,9
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,5.430769230769231,65,7
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",5.43010752688172,93,7
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,5.428571428571429,56,10
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",5.423076923076923,52,3
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.420289855072464,69,12
Ciência Da Computação (Bacharelado) (3676),FURB,SC,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.419354838709678,62,5
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",5.418918918918919,74,8
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.416666666666667,60,12
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,5.416666666666667,60,2
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.415929203539823,113,8
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,5.415094339622642,53,10
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.413793103448276,87,10
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,5.412698412698412,63,3
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",5.410714285714286,56,9
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",5.409836065573771,61,2
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.409836065573771,61,13
Ciência Da Computação (Bacharelado) (5079),NA,NA,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,5.408163265306123,98,4
